Start (ns),Duration (ns),Name,Result,CorrID,Pid,Tid,T-Pri,Thread Name
48669980700,401,cuGetProcAddress_v2,0,188,170034,170034,0,MPI Rank 0
48669981241,220,cuGetProcAddress_v2,0,189,170034,170034,0,MPI Rank 0
48669981602,370,cuGetProcAddress_v2,0,190,170034,170034,0,MPI Rank 0
48669982193,421,cuGetProcAddress_v2,0,191,170034,170034,0,MPI Rank 0
48669982754,240,cuGetProcAddress_v2,0,192,170034,170034,0,MPI Rank 0
48669983205,581,cuGetProcAddress_v2,0,193,170034,170034,0,MPI Rank 0
48669983916,421,cuGetProcAddress_v2,0,194,170034,170034,0,MPI Rank 0
48669984467,311,cuGetProcAddress_v2,0,195,170034,170034,0,MPI Rank 0
48669984998,391,cuGetProcAddress_v2,0,196,170034,170034,0,MPI Rank 0
48669985529,210,cuGetProcAddress_v2,0,197,170034,170034,0,MPI Rank 0
48669985860,320,cuGetProcAddress_v2,0,198,170034,170034,0,MPI Rank 0
48669986391,280,cuGetProcAddress_v2,0,199,170034,170034,0,MPI Rank 0
48669986811,311,cuGetProcAddress_v2,0,200,170034,170034,0,MPI Rank 0
48669987342,321,cuGetProcAddress_v2,0,201,170034,170034,0,MPI Rank 0
48669987803,241,cuGetProcAddress_v2,0,202,170034,170034,0,MPI Rank 0
48669988164,190,cuGetProcAddress_v2,0,203,170034,170034,0,MPI Rank 0
48669988575,190,cuGetProcAddress_v2,0,204,170034,170034,0,MPI Rank 0
48669988905,251,cuGetProcAddress_v2,0,205,170034,170034,0,MPI Rank 0
48669989276,170,cuGetProcAddress_v2,0,206,170034,170034,0,MPI Rank 0
48669989727,300,cuGetProcAddress_v2,0,207,170034,170034,0,MPI Rank 0
48669990158,280,cuGetProcAddress_v2,0,208,170034,170034,0,MPI Rank 0
48669990669,180,cuGetProcAddress_v2,0,209,170034,170034,0,MPI Rank 0
48669990989,251,cuGetProcAddress_v2,0,210,170034,170034,0,MPI Rank 0
48669991610,341,cuGetProcAddress_v2,0,211,170034,170034,0,MPI Rank 0
48669992171,281,cuGetProcAddress_v2,0,212,170034,170034,0,MPI Rank 0
48669992572,241,cuGetProcAddress_v2,0,213,170034,170034,0,MPI Rank 0
48669992933,250,cuGetProcAddress_v2,0,214,170034,170034,0,MPI Rank 0
48669993404,250,cuGetProcAddress_v2,0,215,170034,170034,0,MPI Rank 0
48669993774,241,cuGetProcAddress_v2,0,216,170034,170034,0,MPI Rank 0
48669994235,401,cuGetProcAddress_v2,0,217,170034,170034,0,MPI Rank 0
48669994756,241,cuGetProcAddress_v2,0,218,170034,170034,0,MPI Rank 0
48669995127,220,cuGetProcAddress_v2,0,219,170034,170034,0,MPI Rank 0
48669995568,410,cuGetProcAddress_v2,0,220,170034,170034,0,MPI Rank 0
48669996099,320,cuGetProcAddress_v2,0,221,170034,170034,0,MPI Rank 0
48669996539,261,cuGetProcAddress_v2,0,222,170034,170034,0,MPI Rank 0
48669997010,611,cuGetProcAddress_v2,0,223,170034,170034,0,MPI Rank 0
48669997732,250,cuGetProcAddress_v2,0,224,170034,170034,0,MPI Rank 0
48669998203,320,cuGetProcAddress_v2,0,225,170034,170034,0,MPI Rank 0
48669998633,341,cuGetProcAddress_v2,0,226,170034,170034,0,MPI Rank 0
48669999415,250,cuGetProcAddress_v2,0,227,170034,170034,0,MPI Rank 0
48669999886,380,cuGetProcAddress_v2,0,228,170034,170034,0,MPI Rank 0
48670000387,190,cuGetProcAddress_v2,0,229,170034,170034,0,MPI Rank 0
48670000697,431,cuGetProcAddress_v2,0,230,170034,170034,0,MPI Rank 0
48670001348,331,cuGetProcAddress_v2,0,231,170034,170034,0,MPI Rank 0
48670001799,171,cuGetProcAddress_v2,0,232,170034,170034,0,MPI Rank 0
48670002190,371,cuGetProcAddress_v2,0,233,170034,170034,0,MPI Rank 0
48670002671,461,cuGetProcAddress_v2,0,234,170034,170034,0,MPI Rank 0
48670003252,341,cuGetProcAddress_v2,0,235,170034,170034,0,MPI Rank 0
48670003813,230,cuGetProcAddress_v2,0,236,170034,170034,0,MPI Rank 0
48670004154,210,cuGetProcAddress_v2,0,237,170034,170034,0,MPI Rank 0
48670004484,321,cuGetProcAddress_v2,0,238,170034,170034,0,MPI Rank 0
48670005356,311,cuGetProcAddress_v2,0,239,170034,170034,0,MPI Rank 0
48670007320,170,cuGetProcAddress_v2,0,240,170034,170034,0,MPI Rank 0
48670007720,251,cuGetProcAddress_v2,0,241,170034,170034,0,MPI Rank 0
48670008081,240,cuGetProcAddress_v2,0,242,170034,170034,0,MPI Rank 0
48670008442,230,cuGetProcAddress_v2,0,243,170034,170034,0,MPI Rank 0
48670008883,260,cuGetProcAddress_v2,0,244,170034,170034,0,MPI Rank 0
48670009263,251,cuGetProcAddress_v2,0,245,170034,170034,0,MPI Rank 0
48670009644,270,cuGetProcAddress_v2,0,246,170034,170034,0,MPI Rank 0
48670010135,200,cuGetProcAddress_v2,0,247,170034,170034,0,MPI Rank 0
48670010475,401,cuGetProcAddress_v2,0,248,170034,170034,0,MPI Rank 0
48670011097,220,cuGetProcAddress_v2,0,249,170034,170034,0,MPI Rank 0
48670011457,211,cuGetProcAddress_v2,0,250,170034,170034,0,MPI Rank 0
48670011808,321,cuGetProcAddress_v2,0,251,170034,170034,0,MPI Rank 0
48670012349,311,cuGetProcAddress_v2,0,252,170034,170034,0,MPI Rank 0
48670013100,111,cuGetProcAddress_v2,0,253,170034,170034,0,MPI Rank 0
48670013351,371,cuGetProcAddress_v2,0,254,170034,170034,0,MPI Rank 0
48670013942,220,cuGetProcAddress_v2,0,255,170034,170034,0,MPI Rank 0
48670014303,130,cuGetProcAddress_v2,0,256,170034,170034,0,MPI Rank 0
48670014653,401,cuGetProcAddress_v2,0,257,170034,170034,0,MPI Rank 0
48670015184,261,cuGetProcAddress_v2,0,258,170034,170034,0,MPI Rank 0
48670015585,160,cuGetProcAddress_v2,0,259,170034,170034,0,MPI Rank 0
48670015966,441,cuGetProcAddress_v2,0,260,170034,170034,0,MPI Rank 0
48670016517,140,cuGetProcAddress_v2,0,261,170034,170034,0,MPI Rank 0
48670016797,361,cuGetProcAddress_v2,0,262,170034,170034,0,MPI Rank 0
48670017378,231,cuGetProcAddress_v2,0,263,170034,170034,0,MPI Rank 0
48670017749,200,cuGetProcAddress_v2,0,264,170034,170034,0,MPI Rank 0
48670018160,290,cuGetProcAddress_v2,0,265,170034,170034,0,MPI Rank 0
48670018581,320,cuGetProcAddress_v2,0,266,170034,170034,0,MPI Rank 0
48670019021,161,cuGetProcAddress_v2,0,267,170034,170034,0,MPI Rank 0
48670019402,241,cuGetProcAddress_v2,0,268,170034,170034,0,MPI Rank 0
48670019783,150,cuGetProcAddress_v2,0,269,170034,170034,0,MPI Rank 0
48670020063,321,cuGetProcAddress_v2,0,270,170034,170034,0,MPI Rank 0
48670020604,211,cuGetProcAddress_v2,0,271,170034,170034,0,MPI Rank 0
48670020945,281,cuGetProcAddress_v2,0,272,170034,170034,0,MPI Rank 0
48670021476,220,cuGetProcAddress_v2,0,273,170034,170034,0,MPI Rank 0
48670021837,290,cuGetProcAddress_v2,0,274,170034,170034,0,MPI Rank 0
48670022237,161,cuGetProcAddress_v2,0,275,170034,170034,0,MPI Rank 0
48670022618,241,cuGetProcAddress_v2,0,276,170034,170034,0,MPI Rank 0
48670022979,130,cuGetProcAddress_v2,0,277,170034,170034,0,MPI Rank 0
48670023249,241,cuGetProcAddress_v2,0,278,170034,170034,0,MPI Rank 0
48670023720,251,cuGetProcAddress_v2,0,279,170034,170034,0,MPI Rank 0
48670024101,180,cuGetProcAddress_v2,0,280,170034,170034,0,MPI Rank 0
48670024502,140,cuGetProcAddress_v2,0,281,170034,170034,0,MPI Rank 0
48670024752,211,cuGetProcAddress_v2,0,282,170034,170034,0,MPI Rank 0
48670025103,150,cuGetProcAddress_v2,0,283,170034,170034,0,MPI Rank 0
48670025473,221,cuGetProcAddress_v2,0,284,170034,170034,0,MPI Rank 0
48670025834,120,cuGetProcAddress_v2,0,285,170034,170034,0,MPI Rank 0
48670026095,240,cuGetProcAddress_v2,0,286,170034,170034,0,MPI Rank 0
48670026555,211,cuGetProcAddress_v2,0,287,170034,170034,0,MPI Rank 0
48670026876,210,cuGetProcAddress_v2,0,288,170034,170034,0,MPI Rank 0
48670027307,210,cuGetProcAddress_v2,0,289,170034,170034,0,MPI Rank 0
48670027637,241,cuGetProcAddress_v2,0,290,170034,170034,0,MPI Rank 0
48670028018,161,cuGetProcAddress_v2,0,291,170034,170034,0,MPI Rank 0
48670028399,351,cuGetProcAddress_v2,0,292,170034,170034,0,MPI Rank 0
48670028880,200,cuGetProcAddress_v2,0,293,170034,170034,0,MPI Rank 0
48670029200,421,cuGetProcAddress_v2,0,294,170034,170034,0,MPI Rank 0
48670029842,250,cuGetProcAddress_v2,0,295,170034,170034,0,MPI Rank 0
48670030202,171,cuGetProcAddress_v2,0,296,170034,170034,0,MPI Rank 0
48670030593,260,cuGetProcAddress_v2,0,297,170034,170034,0,MPI Rank 0
48670030964,280,cuGetProcAddress_v2,0,298,170034,170034,0,MPI Rank 0
48670031395,370,cuGetProcAddress_v2,0,299,170034,170034,0,MPI Rank 0
48670031996,150,cuGetProcAddress_v2,0,300,170034,170034,0,MPI Rank 0
48670032266,211,cuGetProcAddress_v2,0,301,170034,170034,0,MPI Rank 0
48670032597,320,cuGetProcAddress_v2,0,302,170034,170034,0,MPI Rank 0
48670033128,320,cuGetProcAddress_v2,0,303,170034,170034,0,MPI Rank 0
48670033569,250,cuGetProcAddress_v2,0,304,170034,170034,0,MPI Rank 0
48670034039,401,cuGetProcAddress_v2,0,305,170034,170034,0,MPI Rank 0
48670034550,241,cuGetProcAddress_v2,0,306,170034,170034,0,MPI Rank 0
48670034941,241,cuGetProcAddress_v2,0,307,170034,170034,0,MPI Rank 0
48670035402,270,cuGetProcAddress_v2,0,308,170034,170034,0,MPI Rank 0
48670035793,260,cuGetProcAddress_v2,0,309,170034,170034,0,MPI Rank 0
48670036173,501,cuGetProcAddress_v2,0,310,170034,170034,0,MPI Rank 0
48670036885,310,cuGetProcAddress_v2,0,311,170034,170034,0,MPI Rank 0
48670037306,210,cuGetProcAddress_v2,0,312,170034,170034,0,MPI Rank 0
48670037736,301,cuGetProcAddress_v2,0,313,170034,170034,0,MPI Rank 0
48670038157,160,cuGetProcAddress_v2,0,314,170034,170034,0,MPI Rank 0
48670038488,200,cuGetProcAddress_v2,0,315,170034,170034,0,MPI Rank 0
48670038909,320,cuGetProcAddress_v2,0,316,170034,170034,0,MPI Rank 0
48670039339,321,cuGetProcAddress_v2,0,317,170034,170034,0,MPI Rank 0
48670041333,311,cuGetProcAddress_v2,0,318,170034,170034,0,MPI Rank 0
48670041874,441,cuGetProcAddress_v2,0,319,170034,170034,0,MPI Rank 0
48670042435,241,cuGetProcAddress_v2,0,320,170034,170034,0,MPI Rank 0
48670042906,160,cuGetProcAddress_v2,0,321,170034,170034,0,MPI Rank 0
48670043197,270,cuGetProcAddress_v2,0,322,170034,170034,0,MPI Rank 0
48670043607,151,cuGetProcAddress_v2,0,323,170034,170034,0,MPI Rank 0
48670043978,551,cuGetProcAddress_v2,0,324,170034,170034,0,MPI Rank 0
48670044669,161,cuGetProcAddress_v2,0,325,170034,170034,0,MPI Rank 0
48670044970,190,cuGetProcAddress_v2,0,326,170034,170034,0,MPI Rank 0
48670045381,380,cuGetProcAddress_v2,0,327,170034,170034,0,MPI Rank 0
48670045902,260,cuGetProcAddress_v2,0,328,170034,170034,0,MPI Rank 0
48670046372,151,cuGetProcAddress_v2,0,329,170034,170034,0,MPI Rank 0
48670046643,250,cuGetProcAddress_v2,0,330,170034,170034,0,MPI Rank 0
48670047024,180,cuGetProcAddress_v2,0,331,170034,170034,0,MPI Rank 0
48670047434,261,cuGetProcAddress_v2,0,332,170034,170034,0,MPI Rank 0
48670047835,261,cuGetProcAddress_v2,0,333,170034,170034,0,MPI Rank 0
48670048216,250,cuGetProcAddress_v2,0,334,170034,170034,0,MPI Rank 0
48670048687,310,cuGetProcAddress_v2,0,335,170034,170034,0,MPI Rank 0
48670049138,140,cuGetProcAddress_v2,0,336,170034,170034,0,MPI Rank 0
48670050891,361,cuGetProcAddress_v2,0,337,170034,170034,0,MPI Rank 0
48670051372,180,cuGetProcAddress_v2,0,338,170034,170034,0,MPI Rank 0
48670051692,171,cuGetProcAddress_v2,0,339,170034,170034,0,MPI Rank 0
48670052253,251,cuGetProcAddress_v2,0,340,170034,170034,0,MPI Rank 0
48670052644,150,cuGetProcAddress_v2,0,341,170034,170034,0,MPI Rank 0
48670052915,220,cuGetProcAddress_v2,0,342,170034,170034,0,MPI Rank 0
48670053355,301,cuGetProcAddress_v2,0,343,170034,170034,0,MPI Rank 0
48670054127,140,cuGetProcAddress_v2,0,344,170034,170034,0,MPI Rank 0
48670054488,150,cuGetProcAddress_v2,0,345,170034,170034,0,MPI Rank 0
48670054778,231,cuGetProcAddress_v2,0,346,170034,170034,0,MPI Rank 0
48670055129,150,cuGetProcAddress_v2,0,347,170034,170034,0,MPI Rank 0
48670055499,251,cuGetProcAddress_v2,0,348,170034,170034,0,MPI Rank 0
48670055880,150,cuGetProcAddress_v2,0,349,170034,170034,0,MPI Rank 0
48670056161,220,cuGetProcAddress_v2,0,350,170034,170034,0,MPI Rank 0
48670056602,230,cuGetProcAddress_v2,0,351,170034,170034,0,MPI Rank 0
48670056942,150,cuGetProcAddress_v2,0,352,170034,170034,0,MPI Rank 0
48670057313,230,cuGetProcAddress_v2,0,353,170034,170034,0,MPI Rank 0
48670057664,320,cuGetProcAddress_v2,0,354,170034,170034,0,MPI Rank 0
48670058134,171,cuGetProcAddress_v2,0,355,170034,170034,0,MPI Rank 0
48670058425,260,cuGetProcAddress_v2,0,356,170034,170034,0,MPI Rank 0
48670058806,210,cuGetProcAddress_v2,0,357,170034,170034,0,MPI Rank 0
48670059136,331,cuGetProcAddress_v2,0,358,170034,170034,0,MPI Rank 0
48670059587,251,cuGetProcAddress_v2,0,359,170034,170034,0,MPI Rank 0
48670059958,160,cuGetProcAddress_v2,0,360,170034,170034,0,MPI Rank 0
48670060238,261,cuGetProcAddress_v2,0,361,170034,170034,0,MPI Rank 0
48670060619,230,cuGetProcAddress_v2,0,362,170034,170034,0,MPI Rank 0
48670060970,220,cuGetProcAddress_v2,0,363,170034,170034,0,MPI Rank 0
48670061310,201,cuGetProcAddress_v2,0,364,170034,170034,0,MPI Rank 0
48670061631,160,cuGetProcAddress_v2,0,365,170034,170034,0,MPI Rank 0
48670061901,271,cuGetProcAddress_v2,0,366,170034,170034,0,MPI Rank 0
48670062392,221,cuGetProcAddress_v2,0,367,170034,170034,0,MPI Rank 0
48670062733,150,cuGetProcAddress_v2,0,368,170034,170034,0,MPI Rank 0
48670063104,210,cuGetProcAddress_v2,0,369,170034,170034,0,MPI Rank 0
48670063434,321,cuGetProcAddress_v2,0,370,170034,170034,0,MPI Rank 0
48670063915,170,cuGetProcAddress_v2,0,371,170034,170034,0,MPI Rank 0
48670064306,250,cuGetProcAddress_v2,0,372,170034,170034,0,MPI Rank 0
48670064677,140,cuGetProcAddress_v2,0,373,170034,170034,0,MPI Rank 0
48670064937,271,cuGetProcAddress_v2,0,374,170034,170034,0,MPI Rank 0
48670065428,240,cuGetProcAddress_v2,0,375,170034,170034,0,MPI Rank 0
48670065789,170,cuGetProcAddress_v2,0,376,170034,170034,0,MPI Rank 0
48670066179,171,cuGetProcAddress_v2,0,377,170034,170034,0,MPI Rank 0
48670066500,341,cuGetProcAddress_v2,0,378,170034,170034,0,MPI Rank 0
48670066991,170,cuGetProcAddress_v2,0,379,170034,170034,0,MPI Rank 0
48670067392,340,cuGetProcAddress_v2,0,380,170034,170034,0,MPI Rank 0
48670067853,130,cuGetProcAddress_v2,0,381,170034,170034,0,MPI Rank 0
48670068103,331,cuGetProcAddress_v2,0,382,170034,170034,0,MPI Rank 0
48670068654,240,cuGetProcAddress_v2,0,383,170034,170034,0,MPI Rank 0
48670069005,240,cuGetProcAddress_v2,0,384,170034,170034,0,MPI Rank 0
48670069466,170,cuGetProcAddress_v2,0,385,170034,170034,0,MPI Rank 0
48670069756,180,cuGetProcAddress_v2,0,386,170034,170034,0,MPI Rank 0
48670070087,160,cuGetProcAddress_v2,0,387,170034,170034,0,MPI Rank 0
48670070467,231,cuGetProcAddress_v2,0,388,170034,170034,0,MPI Rank 0
48670070818,130,cuGetProcAddress_v2,0,389,170034,170034,0,MPI Rank 0
48670071069,320,cuGetProcAddress_v2,0,390,170034,170034,0,MPI Rank 0
48670071610,420,cuGetProcAddress_v2,0,391,170034,170034,0,MPI Rank 0
48670072141,330,cuGetProcAddress_v2,0,392,170034,170034,0,MPI Rank 0
48670072682,380,cuGetProcAddress_v2,0,393,170034,170034,0,MPI Rank 0
48670073182,241,cuGetProcAddress_v2,0,394,170034,170034,0,MPI Rank 0
48670075016,200,cuGetProcAddress_v2,0,395,170034,170034,0,MPI Rank 0
48670075697,130,cuGetProcAddress_v2,0,396,170034,170034,0,MPI Rank 0
48670075938,190,cuGetProcAddress_v2,0,397,170034,170034,0,MPI Rank 0
48670076258,160,cuGetProcAddress_v2,0,398,170034,170034,0,MPI Rank 0
48670076639,200,cuGetProcAddress_v2,0,399,170034,170034,0,MPI Rank 0
48670076960,170,cuGetProcAddress_v2,0,400,170034,170034,0,MPI Rank 0
48670077360,191,cuGetProcAddress_v2,0,401,170034,170034,0,MPI Rank 0
48670077671,210,cuGetProcAddress_v2,0,402,170034,170034,0,MPI Rank 0
48670078011,181,cuGetProcAddress_v2,0,403,170034,170034,0,MPI Rank 0
48670078412,211,cuGetProcAddress_v2,0,404,170034,170034,0,MPI Rank 0
48670078743,270,cuGetProcAddress_v2,0,405,170034,170034,0,MPI Rank 0
48670079134,170,cuGetProcAddress_v2,0,406,170034,170034,0,MPI Rank 0
48670079574,291,cuGetProcAddress_v2,0,407,170034,170034,0,MPI Rank 0
48670080005,341,cuGetProcAddress_v2,0,408,170034,170034,0,MPI Rank 0
48670080566,281,cuGetProcAddress_v2,0,409,170034,170034,0,MPI Rank 0
48670080987,250,cuGetProcAddress_v2,0,410,170034,170034,0,MPI Rank 0
48670081368,200,cuGetProcAddress_v2,0,411,170034,170034,0,MPI Rank 0
48670081789,230,cuGetProcAddress_v2,0,412,170034,170034,0,MPI Rank 0
48670082159,321,cuGetProcAddress_v2,0,413,170034,170034,0,MPI Rank 0
48670082620,301,cuGetProcAddress_v2,0,414,170034,170034,0,MPI Rank 0
48670083131,321,cuGetProcAddress_v2,0,415,170034,170034,0,MPI Rank 0
48670083592,240,cuGetProcAddress_v2,0,416,170034,170034,0,MPI Rank 0
48670084053,270,cuGetProcAddress_v2,0,417,170034,170034,0,MPI Rank 0
48670084464,250,cuGetProcAddress_v2,0,418,170034,170034,0,MPI Rank 0
48670084854,151,cuGetProcAddress_v2,0,419,170034,170034,0,MPI Rank 0
48670085395,241,cuGetProcAddress_v2,0,420,170034,170034,0,MPI Rank 0
48670085766,230,cuGetProcAddress_v2,0,421,170034,170034,0,MPI Rank 0
48670086137,240,cuGetProcAddress_v2,0,422,170034,170034,0,MPI Rank 0
48670086597,431,cuGetProcAddress_v2,0,423,170034,170034,0,MPI Rank 0
48670087159,1733,cuGetProcAddress_v2,0,424,170034,170034,0,MPI Rank 0
48670089132,461,cuGetProcAddress_v2,0,425,170034,170034,0,MPI Rank 0
48670089713,311,cuGetProcAddress_v2,0,426,170034,170034,0,MPI Rank 0
48670090154,160,cuGetProcAddress_v2,0,427,170034,170034,0,MPI Rank 0
48670090535,130,cuGetProcAddress_v2,0,428,170034,170034,0,MPI Rank 0
48670090795,191,cuGetProcAddress_v2,0,429,170034,170034,0,MPI Rank 0
48670091116,341,cuGetProcAddress_v2,0,430,170034,170034,0,MPI Rank 0
48670091667,290,cuGetProcAddress_v2,0,431,170034,170034,0,MPI Rank 0
48670092108,240,cuGetProcAddress_v2,0,432,170034,170034,0,MPI Rank 0
48670092569,631,cuGetProcAddress_v2,0,433,170034,170034,0,MPI Rank 0
48670093330,421,cuGetProcAddress_v2,0,434,170034,170034,0,MPI Rank 0
48670093891,190,cuGetProcAddress_v2,0,435,170034,170034,0,MPI Rank 0
48670094302,381,cuGetProcAddress_v2,0,436,170034,170034,0,MPI Rank 0
48670094823,140,cuGetProcAddress_v2,0,437,170034,170034,0,MPI Rank 0
48670095083,261,cuGetProcAddress_v2,0,438,170034,170034,0,MPI Rank 0
48670095554,241,cuGetProcAddress_v2,0,439,170034,170034,0,MPI Rank 0
48670095935,150,cuGetProcAddress_v2,0,440,170034,170034,0,MPI Rank 0
48670096306,330,cuGetProcAddress_v2,0,441,170034,170034,0,MPI Rank 0
48670096756,211,cuGetProcAddress_v2,0,442,170034,170034,0,MPI Rank 0
48670097117,180,cuGetProcAddress_v2,0,443,170034,170034,0,MPI Rank 0
48670097528,320,cuGetProcAddress_v2,0,444,170034,170034,0,MPI Rank 0
48670097969,260,cuGetProcAddress_v2,0,445,170034,170034,0,MPI Rank 0
48670098349,341,cuGetProcAddress_v2,0,446,170034,170034,0,MPI Rank 0
48670099141,220,cuGetProcAddress_v2,0,447,170034,170034,0,MPI Rank 0
48670099482,270,cuGetProcAddress_v2,0,448,170034,170034,0,MPI Rank 0
48670099972,381,cuGetProcAddress_v2,0,449,170034,170034,0,MPI Rank 0
48670100503,511,cuGetProcAddress_v2,0,450,170034,170034,0,MPI Rank 0
48670101145,230,cuGetProcAddress_v2,0,451,170034,170034,0,MPI Rank 0
48670101595,361,cuGetProcAddress_v2,0,452,170034,170034,0,MPI Rank 0
48670102076,291,cuGetProcAddress_v2,0,453,170034,170034,0,MPI Rank 0
48670102477,261,cuGetProcAddress_v2,0,454,170034,170034,0,MPI Rank 0
48670102948,371,cuGetProcAddress_v2,0,455,170034,170034,0,MPI Rank 0
48670103439,170,cuGetProcAddress_v2,0,456,170034,170034,0,MPI Rank 0
48670103830,290,cuGetProcAddress_v2,0,457,170034,170034,0,MPI Rank 0
48670104240,341,cuGetProcAddress_v2,0,458,170034,170034,0,MPI Rank 0
48670104701,151,cuGetProcAddress_v2,0,459,170034,170034,0,MPI Rank 0
48670105072,250,cuGetProcAddress_v2,0,460,170034,170034,0,MPI Rank 0
48670105443,150,cuGetProcAddress_v2,0,461,170034,170034,0,MPI Rank 0
48670105713,281,cuGetProcAddress_v2,0,462,170034,170034,0,MPI Rank 0
48670106214,231,cuGetProcAddress_v2,0,463,170034,170034,0,MPI Rank 0
48670106565,250,cuGetProcAddress_v2,0,464,170034,170034,0,MPI Rank 0
48670107036,240,cuGetProcAddress_v2,0,465,170034,170034,0,MPI Rank 0
48670107396,361,cuGetProcAddress_v2,0,466,170034,170034,0,MPI Rank 0
48670107887,351,cuGetProcAddress_v2,0,467,170034,170034,0,MPI Rank 0
48670108458,371,cuGetProcAddress_v2,0,468,170034,170034,0,MPI Rank 0
48670108939,311,cuGetProcAddress_v2,0,469,170034,170034,0,MPI Rank 0
48670109380,321,cuGetProcAddress_v2,0,470,170034,170034,0,MPI Rank 0
48670109911,351,cuGetProcAddress_v2,0,471,170034,170034,0,MPI Rank 0
48670110382,270,cuGetProcAddress_v2,0,472,170034,170034,0,MPI Rank 0
48670110873,320,cuGetProcAddress_v2,0,473,170034,170034,0,MPI Rank 0
48670112826,171,cuGetProcAddress_v2,0,474,170034,170034,0,MPI Rank 0
48670113137,190,cuGetProcAddress_v2,0,475,170034,170034,0,MPI Rank 0
48670113548,230,cuGetProcAddress_v2,0,476,170034,170034,0,MPI Rank 0
48670113898,251,cuGetProcAddress_v2,0,477,170034,170034,0,MPI Rank 0
48670114279,291,cuGetProcAddress_v2,0,478,170034,170034,0,MPI Rank 0
48670114780,150,cuGetProcAddress_v2,0,479,170034,170034,0,MPI Rank 0
48670115041,180,cuGetProcAddress_v2,0,480,170034,170034,0,MPI Rank 0
48670115441,251,cuGetProcAddress_v2,0,481,170034,170034,0,MPI Rank 0
48670115812,220,cuGetProcAddress_v2,0,482,170034,170034,0,MPI Rank 0
48670116173,150,cuGetProcAddress_v2,0,483,170034,170034,0,MPI Rank 0
48670116543,151,cuGetProcAddress_v2,0,484,170034,170034,0,MPI Rank 0
48670116834,120,cuGetProcAddress_v2,0,485,170034,170034,0,MPI Rank 0
48670117094,261,cuGetProcAddress_v2,0,486,170034,170034,0,MPI Rank 0
48670117575,201,cuGetProcAddress_v2,0,487,170034,170034,0,MPI Rank 0
48670117916,160,cuGetProcAddress_v2,0,488,170034,170034,0,MPI Rank 0
48670118297,150,cuGetProcAddress_v2,0,489,170034,170034,0,MPI Rank 0
48670118577,391,cuGetProcAddress_v2,0,490,170034,170034,0,MPI Rank 0
