Start (ns),Duration (ns),Name,Result,CorrID,Pid,Tid,T-Pri,Thread Name
19936733867,321,cuGetProcAddress_v2,0,189,168673,168673,0,MPI Rank 0
19936734318,401,cuGetProcAddress_v2,0,190,168673,168673,0,MPI Rank 0
19936734939,451,cuGetProcAddress_v2,0,191,168673,168673,0,MPI Rank 0
19936735530,241,cuGetProcAddress_v2,0,192,168673,168673,0,MPI Rank 0
19936735991,491,cuGetProcAddress_v2,0,193,168673,168673,0,MPI Rank 0
19936736613,440,cuGetProcAddress_v2,0,194,168673,168673,0,MPI Rank 0
19936737194,551,cuGetProcAddress_v2,0,195,168673,168673,0,MPI Rank 0
19936737965,411,cuGetProcAddress_v2,0,196,168673,168673,0,MPI Rank 0
19936738516,311,cuGetProcAddress_v2,0,197,168673,168673,0,MPI Rank 0
19936738947,320,cuGetProcAddress_v2,0,198,168673,168673,0,MPI Rank 0
19936739488,371,cuGetProcAddress_v2,0,199,168673,168673,0,MPI Rank 0
19936739999,320,cuGetProcAddress_v2,0,200,168673,168673,0,MPI Rank 0
19936740540,421,cuGetProcAddress_v2,0,201,168673,168673,0,MPI Rank 0
19936741101,240,cuGetProcAddress_v2,0,202,168673,168673,0,MPI Rank 0
19936741472,180,cuGetProcAddress_v2,0,203,168673,168673,0,MPI Rank 0
19936741872,241,cuGetProcAddress_v2,0,204,168673,168673,0,MPI Rank 0
19936742253,240,cuGetProcAddress_v2,0,205,168673,168673,0,MPI Rank 0
19936742634,250,cuGetProcAddress_v2,0,206,168673,168673,0,MPI Rank 0
19936743105,561,cuGetProcAddress_v2,0,207,168673,168673,0,MPI Rank 0
19936743776,210,cuGetProcAddress_v2,0,208,168673,168673,0,MPI Rank 0
19936744217,350,cuGetProcAddress_v2,0,209,168673,168673,0,MPI Rank 0
19936744708,250,cuGetProcAddress_v2,0,210,168673,168673,0,MPI Rank 0
19936745409,321,cuGetProcAddress_v2,0,211,168673,168673,0,MPI Rank 0
19936745950,391,cuGetProcAddress_v2,0,212,168673,168673,0,MPI Rank 0
19936746451,300,cuGetProcAddress_v2,0,213,168673,168673,0,MPI Rank 0
19936746862,170,cuGetProcAddress_v2,0,214,168673,168673,0,MPI Rank 0
19936747242,251,cuGetProcAddress_v2,0,215,168673,168673,0,MPI Rank 0
19936747613,251,cuGetProcAddress_v2,0,216,168673,168673,0,MPI Rank 0
19936748084,421,cuGetProcAddress_v2,0,217,168673,168673,0,MPI Rank 0
19936748615,250,cuGetProcAddress_v2,0,218,168673,168673,0,MPI Rank 0
19936748996,190,cuGetProcAddress_v2,0,219,168673,168673,0,MPI Rank 0
19936749406,411,cuGetProcAddress_v2,0,220,168673,168673,0,MPI Rank 0
19936749937,331,cuGetProcAddress_v2,0,221,168673,168673,0,MPI Rank 0
19936750388,241,cuGetProcAddress_v2,0,222,168673,168673,0,MPI Rank 0
19936750849,371,cuGetProcAddress_v2,0,223,168673,168673,0,MPI Rank 0
19936751340,240,cuGetProcAddress_v2,0,224,168673,168673,0,MPI Rank 0
19936751801,320,cuGetProcAddress_v2,0,225,168673,168673,0,MPI Rank 0
19936752242,330,cuGetProcAddress_v2,0,226,168673,168673,0,MPI Rank 0
19936752703,591,cuGetProcAddress_v2,0,227,168673,168673,0,MPI Rank 0
19936753514,281,cuGetProcAddress_v2,0,228,168673,168673,0,MPI Rank 0
19936753915,200,cuGetProcAddress_v2,0,229,168673,168673,0,MPI Rank 0
19936754225,451,cuGetProcAddress_v2,0,230,168673,168673,0,MPI Rank 0
19936754887,340,cuGetProcAddress_v2,0,231,168673,168673,0,MPI Rank 0
19936755337,171,cuGetProcAddress_v2,0,232,168673,168673,0,MPI Rank 0
19936755728,441,cuGetProcAddress_v2,0,233,168673,168673,0,MPI Rank 0
19936756289,441,cuGetProcAddress_v2,0,234,168673,168673,0,MPI Rank 0
19936756850,341,cuGetProcAddress_v2,0,235,168673,168673,0,MPI Rank 0
19936757411,231,cuGetProcAddress_v2,0,236,168673,168673,0,MPI Rank 0
19936757762,200,cuGetProcAddress_v2,0,237,168673,168673,0,MPI Rank 0
19936758073,320,cuGetProcAddress_v2,0,238,168673,168673,0,MPI Rank 0
19936758614,380,cuGetProcAddress_v2,0,239,168673,168673,0,MPI Rank 0
19936760607,161,cuGetProcAddress_v2,0,240,168673,168673,0,MPI Rank 0
19936760988,351,cuGetProcAddress_v2,0,241,168673,168673,0,MPI Rank 0
19936761449,330,cuGetProcAddress_v2,0,242,168673,168673,0,MPI Rank 0
19936761890,280,cuGetProcAddress_v2,0,243,168673,168673,0,MPI Rank 0
19936762381,270,cuGetProcAddress_v2,0,244,168673,168673,0,MPI Rank 0
19936762761,251,cuGetProcAddress_v2,0,245,168673,168673,0,MPI Rank 0
19936763182,361,cuGetProcAddress_v2,0,246,168673,168673,0,MPI Rank 0
19936763753,301,cuGetProcAddress_v2,0,247,168673,168673,0,MPI Rank 0
19936764174,391,cuGetProcAddress_v2,0,248,168673,168673,0,MPI Rank 0
19936764775,301,cuGetProcAddress_v2,0,249,168673,168673,0,MPI Rank 0
19936765186,250,cuGetProcAddress_v2,0,250,168673,168673,0,MPI Rank 0
19936765557,320,cuGetProcAddress_v2,0,251,168673,168673,0,MPI Rank 0
19936766098,400,cuGetProcAddress_v2,0,252,168673,168673,0,MPI Rank 0
19936766909,120,cuGetProcAddress_v2,0,253,168673,168673,0,MPI Rank 0
19936767159,291,cuGetProcAddress_v2,0,254,168673,168673,0,MPI Rank 0
19936767670,231,cuGetProcAddress_v2,0,255,168673,168673,0,MPI Rank 0
19936768031,190,cuGetProcAddress_v2,0,256,168673,168673,0,MPI Rank 0
19936768442,411,cuGetProcAddress_v2,0,257,168673,168673,0,MPI Rank 0
19936768983,260,cuGetProcAddress_v2,0,258,168673,168673,0,MPI Rank 0
19936769384,160,cuGetProcAddress_v2,0,259,168673,168673,0,MPI Rank 0
19936769764,431,cuGetProcAddress_v2,0,260,168673,168673,0,MPI Rank 0
19936770335,141,cuGetProcAddress_v2,0,261,168673,168673,0,MPI Rank 0
19936770606,351,cuGetProcAddress_v2,0,262,168673,168673,0,MPI Rank 0
19936771177,240,cuGetProcAddress_v2,0,263,168673,168673,0,MPI Rank 0
19936771548,200,cuGetProcAddress_v2,0,264,168673,168673,0,MPI Rank 0
19936771968,281,cuGetProcAddress_v2,0,265,168673,168673,0,MPI Rank 0
19936772389,311,cuGetProcAddress_v2,0,266,168673,168673,0,MPI Rank 0
19936772840,170,cuGetProcAddress_v2,0,267,168673,168673,0,MPI Rank 0
19936773231,230,cuGetProcAddress_v2,0,268,168673,168673,0,MPI Rank 0
19936773602,150,cuGetProcAddress_v2,0,269,168673,168673,0,MPI Rank 0
19936773892,311,cuGetProcAddress_v2,0,270,168673,168673,0,MPI Rank 0
19936774413,220,cuGetProcAddress_v2,0,271,168673,168673,0,MPI Rank 0
19936774774,280,cuGetProcAddress_v2,0,272,168673,168673,0,MPI Rank 0
19936775275,220,cuGetProcAddress_v2,0,273,168673,168673,0,MPI Rank 0
19936775635,291,cuGetProcAddress_v2,0,274,168673,168673,0,MPI Rank 0
19936776066,160,cuGetProcAddress_v2,0,275,168673,168673,0,MPI Rank 0
19936776447,220,cuGetProcAddress_v2,0,276,168673,168673,0,MPI Rank 0
19936776777,141,cuGetProcAddress_v2,0,277,168673,168673,0,MPI Rank 0
19936777048,250,cuGetProcAddress_v2,0,278,168673,168673,0,MPI Rank 0
19936777519,250,cuGetProcAddress_v2,0,279,168673,168673,0,MPI Rank 0
19936777900,280,cuGetProcAddress_v2,0,280,168673,168673,0,MPI Rank 0
19936778400,221,cuGetProcAddress_v2,0,281,168673,168673,0,MPI Rank 0
19936778751,371,cuGetProcAddress_v2,0,282,168673,168673,0,MPI Rank 0
19936779252,160,cuGetProcAddress_v2,0,283,168673,168673,0,MPI Rank 0
19936779633,220,cuGetProcAddress_v2,0,284,168673,168673,0,MPI Rank 0
19936779993,131,cuGetProcAddress_v2,0,285,168673,168673,0,MPI Rank 0
19936780274,230,cuGetProcAddress_v2,0,286,168673,168673,0,MPI Rank 0
19936780725,200,cuGetProcAddress_v2,0,287,168673,168673,0,MPI Rank 0
19936781065,211,cuGetProcAddress_v2,0,288,168673,168673,0,MPI Rank 0
19936781486,231,cuGetProcAddress_v2,0,289,168673,168673,0,MPI Rank 0
19936781827,250,cuGetProcAddress_v2,0,290,168673,168673,0,MPI Rank 0
19936782218,160,cuGetProcAddress_v2,0,291,168673,168673,0,MPI Rank 0
19936782628,181,cuGetProcAddress_v2,0,292,168673,168673,0,MPI Rank 0
19936782929,200,cuGetProcAddress_v2,0,293,168673,168673,0,MPI Rank 0
19936783239,401,cuGetProcAddress_v2,0,294,168673,168673,0,MPI Rank 0
19936783861,240,cuGetProcAddress_v2,0,295,168673,168673,0,MPI Rank 0
19936784221,171,cuGetProcAddress_v2,0,296,168673,168673,0,MPI Rank 0
19936784612,261,cuGetProcAddress_v2,0,297,168673,168673,0,MPI Rank 0
19936784993,441,cuGetProcAddress_v2,0,298,168673,168673,0,MPI Rank 0
19936785584,361,cuGetProcAddress_v2,0,299,168673,168673,0,MPI Rank 0
19936786185,240,cuGetProcAddress_v2,0,300,168673,168673,0,MPI Rank 0
19936786546,210,cuGetProcAddress_v2,0,301,168673,168673,0,MPI Rank 0
19936786876,321,cuGetProcAddress_v2,0,302,168673,168673,0,MPI Rank 0
19936787417,311,cuGetProcAddress_v2,0,303,168673,168673,0,MPI Rank 0
19936787848,261,cuGetProcAddress_v2,0,304,168673,168673,0,MPI Rank 0
19936788319,321,cuGetProcAddress_v2,0,305,168673,168673,0,MPI Rank 0
19936788750,411,cuGetProcAddress_v2,0,306,168673,168673,0,MPI Rank 0
19936789301,220,cuGetProcAddress_v2,0,307,168673,168673,0,MPI Rank 0
19936789742,270,cuGetProcAddress_v2,0,308,168673,168673,0,MPI Rank 0
19936790132,381,cuGetProcAddress_v2,0,309,168673,168673,0,MPI Rank 0
19936790623,361,cuGetProcAddress_v2,0,310,168673,168673,0,MPI Rank 0
19936791194,391,cuGetProcAddress_v2,0,311,168673,168673,0,MPI Rank 0
19936791705,211,cuGetProcAddress_v2,0,312,168673,168673,0,MPI Rank 0
19936792136,311,cuGetProcAddress_v2,0,313,168673,168673,0,MPI Rank 0
19936792567,391,cuGetProcAddress_v2,0,314,168673,168673,0,MPI Rank 0
19936793088,190,cuGetProcAddress_v2,0,315,168673,168673,0,MPI Rank 0
19936793499,310,cuGetProcAddress_v2,0,316,168673,168673,0,MPI Rank 0
19936793929,211,cuGetProcAddress_v2,0,317,168673,168673,0,MPI Rank 0
19936795723,320,cuGetProcAddress_v2,0,318,168673,168673,0,MPI Rank 0
19936796274,340,cuGetProcAddress_v2,0,319,168673,168673,0,MPI Rank 0
19936796735,240,cuGetProcAddress_v2,0,320,168673,168673,0,MPI Rank 0
19936797196,160,cuGetProcAddress_v2,0,321,168673,168673,0,MPI Rank 0
19936797466,261,cuGetProcAddress_v2,0,322,168673,168673,0,MPI Rank 0
19936797887,150,cuGetProcAddress_v2,0,323,168673,168673,0,MPI Rank 0
19936798258,290,cuGetProcAddress_v2,0,324,168673,168673,0,MPI Rank 0
19936798688,161,cuGetProcAddress_v2,0,325,168673,168673,0,MPI Rank 0
19936798989,190,cuGetProcAddress_v2,0,326,168673,168673,0,MPI Rank 0
19936799390,390,cuGetProcAddress_v2,0,327,168673,168673,0,MPI Rank 0
19936800111,291,cuGetProcAddress_v2,0,328,168673,168673,0,MPI Rank 0
19936800622,150,cuGetProcAddress_v2,0,329,168673,168673,0,MPI Rank 0
19936800912,241,cuGetProcAddress_v2,0,330,168673,168673,0,MPI Rank 0
19936801273,190,cuGetProcAddress_v2,0,331,168673,168673,0,MPI Rank 0
19936801674,290,cuGetProcAddress_v2,0,332,168673,168673,0,MPI Rank 0
19936802105,260,cuGetProcAddress_v2,0,333,168673,168673,0,MPI Rank 0
19936802505,241,cuGetProcAddress_v2,0,334,168673,168673,0,MPI Rank 0
19936802966,321,cuGetProcAddress_v2,0,335,168673,168673,0,MPI Rank 0
19936803407,130,cuGetProcAddress_v2,0,336,168673,168673,0,MPI Rank 0
19936805331,270,cuGetProcAddress_v2,0,337,168673,168673,0,MPI Rank 0
19936806022,240,cuGetProcAddress_v2,0,338,168673,168673,0,MPI Rank 0
19936806383,170,cuGetProcAddress_v2,0,339,168673,168673,0,MPI Rank 0
19936806773,181,cuGetProcAddress_v2,0,340,168673,168673,0,MPI Rank 0
19936807084,160,cuGetProcAddress_v2,0,341,168673,168673,0,MPI Rank 0
19936807375,551,cuGetProcAddress_v2,0,342,168673,168673,0,MPI Rank 0
19936808146,301,cuGetProcAddress_v2,0,343,168673,168673,0,MPI Rank 0
19936808567,140,cuGetProcAddress_v2,0,344,168673,168673,0,MPI Rank 0
19936808927,241,cuGetProcAddress_v2,0,345,168673,168673,0,MPI Rank 0
19936809308,241,cuGetProcAddress_v2,0,346,168673,168673,0,MPI Rank 0
19936809679,160,cuGetProcAddress_v2,0,347,168673,168673,0,MPI Rank 0
19936810060,330,cuGetProcAddress_v2,0,348,168673,168673,0,MPI Rank 0
19936810530,151,cuGetProcAddress_v2,0,349,168673,168673,0,MPI Rank 0
19936810811,300,cuGetProcAddress_v2,0,350,168673,168673,0,MPI Rank 0
19936811332,210,cuGetProcAddress_v2,0,351,168673,168673,0,MPI Rank 0
19936811663,220,cuGetProcAddress_v2,0,352,168673,168673,0,MPI Rank 0
19936812103,151,cuGetProcAddress_v2,0,353,168673,168673,0,MPI Rank 0
19936812374,340,cuGetProcAddress_v2,0,354,168673,168673,0,MPI Rank 0
19936812835,170,cuGetProcAddress_v2,0,355,168673,168673,0,MPI Rank 0
19936813215,171,cuGetProcAddress_v2,0,356,168673,168673,0,MPI Rank 0
19936813506,250,cuGetProcAddress_v2,0,357,168673,168673,0,MPI Rank 0
19936813877,330,cuGetProcAddress_v2,0,358,168673,168673,0,MPI Rank 0
19936814438,250,cuGetProcAddress_v2,0,359,168673,168673,0,MPI Rank 0
19936814808,141,cuGetProcAddress_v2,0,360,168673,168673,0,MPI Rank 0
19936815169,571,cuGetProcAddress_v2,0,361,168673,168673,0,MPI Rank 0
19936815860,231,cuGetProcAddress_v2,0,362,168673,168673,0,MPI Rank 0
19936816211,220,cuGetProcAddress_v2,0,363,168673,168673,0,MPI Rank 0
19936816662,200,cuGetProcAddress_v2,0,364,168673,168673,0,MPI Rank 0
19936817002,151,cuGetProcAddress_v2,0,365,168673,168673,0,MPI Rank 0
19936817273,250,cuGetProcAddress_v2,0,366,168673,168673,0,MPI Rank 0
19936817744,230,cuGetProcAddress_v2,0,367,168673,168673,0,MPI Rank 0
19936818084,161,cuGetProcAddress_v2,0,368,168673,168673,0,MPI Rank 0
19936818465,211,cuGetProcAddress_v2,0,369,168673,168673,0,MPI Rank 0
19936818786,401,cuGetProcAddress_v2,0,370,168673,168673,0,MPI Rank 0
19936819347,190,cuGetProcAddress_v2,0,371,168673,168673,0,MPI Rank 0
19936819768,160,cuGetProcAddress_v2,0,372,168673,168673,0,MPI Rank 0
19936820048,150,cuGetProcAddress_v2,0,373,168673,168673,0,MPI Rank 0
19936820319,270,cuGetProcAddress_v2,0,374,168673,168673,0,MPI Rank 0
19936820810,150,cuGetProcAddress_v2,0,375,168673,168673,0,MPI Rank 0
19936821080,170,cuGetProcAddress_v2,0,376,168673,168673,0,MPI Rank 0
19936821691,261,cuGetProcAddress_v2,0,377,168673,168673,0,MPI Rank 0
19936822072,341,cuGetProcAddress_v2,0,378,168673,168673,0,MPI Rank 0
19936822563,170,cuGetProcAddress_v2,0,379,168673,168673,0,MPI Rank 0
19936822954,270,cuGetProcAddress_v2,0,380,168673,168673,0,MPI Rank 0
19936823334,131,cuGetProcAddress_v2,0,381,168673,168673,0,MPI Rank 0
19936823595,370,cuGetProcAddress_v2,0,382,168673,168673,0,MPI Rank 0
19936824206,240,cuGetProcAddress_v2,0,383,168673,168673,0,MPI Rank 0
19936824567,230,cuGetProcAddress_v2,0,384,168673,168673,0,MPI Rank 0
19936825017,321,cuGetProcAddress_v2,0,385,168673,168673,0,MPI Rank 0
19936825458,271,cuGetProcAddress_v2,0,386,168673,168673,0,MPI Rank 0
19936825879,160,cuGetProcAddress_v2,0,387,168673,168673,0,MPI Rank 0
19936826260,150,cuGetProcAddress_v2,0,388,168673,168673,0,MPI Rank 0
19936826520,140,cuGetProcAddress_v2,0,389,168673,168673,0,MPI Rank 0
19936826781,220,cuGetProcAddress_v2,0,390,168673,168673,0,MPI Rank 0
19936827222,350,cuGetProcAddress_v2,0,391,168673,168673,0,MPI Rank 0
19936827682,331,cuGetProcAddress_v2,0,392,168673,168673,0,MPI Rank 0
19936828223,401,cuGetProcAddress_v2,0,393,168673,168673,0,MPI Rank 0
19936828734,281,cuGetProcAddress_v2,0,394,168673,168673,0,MPI Rank 0
19936830618,150,cuGetProcAddress_v2,0,395,168673,168673,0,MPI Rank 0
19936830999,130,cuGetProcAddress_v2,0,396,168673,168673,0,MPI Rank 0
19936831239,261,cuGetProcAddress_v2,0,397,168673,168673,0,MPI Rank 0
19936831610,170,cuGetProcAddress_v2,0,398,168673,168673,0,MPI Rank 0
19936831990,211,cuGetProcAddress_v2,0,399,168673,168673,0,MPI Rank 0
19936832331,231,cuGetProcAddress_v2,0,400,168673,168673,0,MPI Rank 0
19936832782,190,cuGetProcAddress_v2,0,401,168673,168673,0,MPI Rank 0
19936833113,200,cuGetProcAddress_v2,0,402,168673,168673,0,MPI Rank 0
19936833453,181,cuGetProcAddress_v2,0,403,168673,168673,0,MPI Rank 0
19936833854,210,cuGetProcAddress_v2,0,404,168673,168673,0,MPI Rank 0
19936834205,270,cuGetProcAddress_v2,0,405,168673,168673,0,MPI Rank 0
19936834615,161,cuGetProcAddress_v2,0,406,168673,168673,0,MPI Rank 0
19936834996,381,cuGetProcAddress_v2,0,407,168673,168673,0,MPI Rank 0
19936835507,341,cuGetProcAddress_v2,0,408,168673,168673,0,MPI Rank 0
19936836068,351,cuGetProcAddress_v2,0,409,168673,168673,0,MPI Rank 0
19936836549,260,cuGetProcAddress_v2,0,410,168673,168673,0,MPI Rank 0
19936836940,200,cuGetProcAddress_v2,0,411,168673,168673,0,MPI Rank 0
19936837360,141,cuGetProcAddress_v2,0,412,168673,168673,0,MPI Rank 0
19936837641,391,cuGetProcAddress_v2,0,413,168673,168673,0,MPI Rank 0
19936838172,331,cuGetProcAddress_v2,0,414,168673,168673,0,MPI Rank 0
19936838723,481,cuGetProcAddress_v2,0,415,168673,168673,0,MPI Rank 0
19936839344,271,cuGetProcAddress_v2,0,416,168673,168673,0,MPI Rank 0
19936839835,261,cuGetProcAddress_v2,0,417,168673,168673,0,MPI Rank 0
19936840236,240,cuGetProcAddress_v2,0,418,168673,168673,0,MPI Rank 0
19936840607,230,cuGetProcAddress_v2,0,419,168673,168673,0,MPI Rank 0
19936841057,251,cuGetProcAddress_v2,0,420,168673,168673,0,MPI Rank 0
19936841448,251,cuGetProcAddress_v2,0,421,168673,168673,0,MPI Rank 0
19936841839,260,cuGetProcAddress_v2,0,422,168673,168673,0,MPI Rank 0
19936842330,320,cuGetProcAddress_v2,0,423,168673,168673,0,MPI Rank 0
19936842771,1663,cuGetProcAddress_v2,0,424,168673,168673,0,MPI Rank 0
19936844694,511,cuGetProcAddress_v2,0,425,168673,168673,0,MPI Rank 0
19936845315,281,cuGetProcAddress_v2,0,426,168673,168673,0,MPI Rank 0
19936845736,160,cuGetProcAddress_v2,0,427,168673,168673,0,MPI Rank 0
19936846117,230,cuGetProcAddress_v2,0,428,168673,168673,0,MPI Rank 0
19936846477,191,cuGetProcAddress_v2,0,429,168673,168673,0,MPI Rank 0
19936847008,341,cuGetProcAddress_v2,0,430,168673,168673,0,MPI Rank 0
19936847569,291,cuGetProcAddress_v2,0,431,168673,168673,0,MPI Rank 0
19936848000,311,cuGetProcAddress_v2,0,432,168673,168673,0,MPI Rank 0
19936848531,631,cuGetProcAddress_v2,0,433,168673,168673,0,MPI Rank 0
19936849283,420,cuGetProcAddress_v2,0,434,168673,168673,0,MPI Rank 0
19936849844,200,cuGetProcAddress_v2,0,435,168673,168673,0,MPI Rank 0
19936850265,460,cuGetProcAddress_v2,0,436,168673,168673,0,MPI Rank 0
19936850856,150,cuGetProcAddress_v2,0,437,168673,168673,0,MPI Rank 0
19936851116,261,cuGetProcAddress_v2,0,438,168673,168673,0,MPI Rank 0
19936851597,230,cuGetProcAddress_v2,0,439,168673,168673,0,MPI Rank 0
19936851968,150,cuGetProcAddress_v2,0,440,168673,168673,0,MPI Rank 0
19936852328,331,cuGetProcAddress_v2,0,441,168673,168673,0,MPI Rank 0
19936852799,291,cuGetProcAddress_v2,0,442,168673,168673,0,MPI Rank 0
19936853230,241,cuGetProcAddress_v2,0,443,168673,168673,0,MPI Rank 0
19936853691,321,cuGetProcAddress_v2,0,444,168673,168673,0,MPI Rank 0
19936854132,260,cuGetProcAddress_v2,0,445,168673,168673,0,MPI Rank 0
19936854823,341,cuGetProcAddress_v2,0,446,168673,168673,0,MPI Rank 0
19936855384,220,cuGetProcAddress_v2,0,447,168673,168673,0,MPI Rank 0
19936855715,270,cuGetProcAddress_v2,0,448,168673,168673,0,MPI Rank 0
19936856206,380,cuGetProcAddress_v2,0,449,168673,168673,0,MPI Rank 0
19936856707,210,cuGetProcAddress_v2,0,450,168673,168673,0,MPI Rank 0
19936857047,301,cuGetProcAddress_v2,0,451,168673,168673,0,MPI Rank 0
19936857558,281,cuGetProcAddress_v2,0,452,168673,168673,0,MPI Rank 0
19936857959,260,cuGetProcAddress_v2,0,453,168673,168673,0,MPI Rank 0
19936858330,260,cuGetProcAddress_v2,0,454,168673,168673,0,MPI Rank 0
19936858800,371,cuGetProcAddress_v2,0,455,168673,168673,0,MPI Rank 0
19936859291,181,cuGetProcAddress_v2,0,456,168673,168673,0,MPI Rank 0
19936859692,291,cuGetProcAddress_v2,0,457,168673,168673,0,MPI Rank 0
19936860103,451,cuGetProcAddress_v2,0,458,168673,168673,0,MPI Rank 0
19936860674,150,cuGetProcAddress_v2,0,459,168673,168673,0,MPI Rank 0
19936861045,250,cuGetProcAddress_v2,0,460,168673,168673,0,MPI Rank 0
19936861415,151,cuGetProcAddress_v2,0,461,168673,168673,0,MPI Rank 0
19936861686,280,cuGetProcAddress_v2,0,462,168673,168673,0,MPI Rank 0
19936862187,441,cuGetProcAddress_v2,0,463,168673,168673,0,MPI Rank 0
19936862748,250,cuGetProcAddress_v2,0,464,168673,168673,0,MPI Rank 0
19936863219,240,cuGetProcAddress_v2,0,465,168673,168673,0,MPI Rank 0
19936863579,371,cuGetProcAddress_v2,0,466,168673,168673,0,MPI Rank 0
19936864070,351,cuGetProcAddress_v2,0,467,168673,168673,0,MPI Rank 0
19936864641,321,cuGetProcAddress_v2,0,468,168673,168673,0,MPI Rank 0
19936865082,311,cuGetProcAddress_v2,0,469,168673,168673,0,MPI Rank 0
19936865503,311,cuGetProcAddress_v2,0,470,168673,168673,0,MPI Rank 0
19936866034,311,cuGetProcAddress_v2,0,471,168673,168673,0,MPI Rank 0
19936866455,280,cuGetProcAddress_v2,0,472,168673,168673,0,MPI Rank 0
19936866956,320,cuGetProcAddress_v2,0,473,168673,168673,0,MPI Rank 0
19936868879,181,cuGetProcAddress_v2,0,474,168673,168673,0,MPI Rank 0
19936869210,250,cuGetProcAddress_v2,0,475,168673,168673,0,MPI Rank 0
19936869681,240,cuGetProcAddress_v2,0,476,168673,168673,0,MPI Rank 0
19936870041,461,cuGetProcAddress_v2,0,477,168673,168673,0,MPI Rank 0
19936870633,170,cuGetProcAddress_v2,0,478,168673,168673,0,MPI Rank 0
19936871013,151,cuGetProcAddress_v2,0,479,168673,168673,0,MPI Rank 0
19936871304,170,cuGetProcAddress_v2,0,480,168673,168673,0,MPI Rank 0
19936871695,130,cuGetProcAddress_v2,0,481,168673,168673,0,MPI Rank 0
19936871945,220,cuGetProcAddress_v2,0,482,168673,168673,0,MPI Rank 0
19936872306,220,cuGetProcAddress_v2,0,483,168673,168673,0,MPI Rank 0
19936872736,291,cuGetProcAddress_v2,0,484,168673,168673,0,MPI Rank 0
19936873167,151,cuGetProcAddress_v2,0,485,168673,168673,0,MPI Rank 0
19936873448,260,cuGetProcAddress_v2,0,486,168673,168673,0,MPI Rank 0
19936873929,250,cuGetProcAddress_v2,0,487,168673,168673,0,MPI Rank 0
19936874309,241,cuGetProcAddress_v2,0,488,168673,168673,0,MPI Rank 0
19936874770,231,cuGetProcAddress_v2,0,489,168673,168673,0,MPI Rank 0
19936875141,451,cuGetProcAddress_v2,0,490,168673,168673,0,MPI Rank 0
