Switchtopo2_backward;3;0.00172309;0.57689702;0.00017231;10;0.00141146;0.00214978;0.00030869;10;10
send/recv;4;0.00168005;0.56248608;0.00016800;10;0.00136725;0.00210696;0.00030912;10;10
pre-send;5;0.00035342;0.11832743;0.00003534;10;0.00033319;0.00036743;0.00001444;10;10
copy;6;0.00007193;0.02408081;0.00000719;10;0.00005528;0.00012023;0.00003221;10;10
start;6;0.00004997;0.01672903;0.00000250;20;0.00003408;0.00008757;0.00002519;20;20
while loop;5;0.00132338;0.44307046;0.00013234;10;0.00100851;0.00174656;0.00030828;10;10
copy;6;0.00020427;0.06839085;0.00000681;30;0.00016395;0.00032089;0.00007775;30;30
shuffle;6;0.00016320;0.05463856;0.00000816;20;0.00012295;0.00027313;0.00007333;20;20
start;6;0.00014767;0.04944065;0.00001477;10;0.00013082;0.00019355;0.00003062;10;10
Switchtopo2_forward;3;0.00209176;0.70032786;0.00020918;10;0.00147864;0.00271102;0.00061027;10;10
send/recv;4;0.00205065;0.68656267;0.00020506;10;0.00143552;0.00266660;0.00061112;10;10
pre-send;5;0.00040152;0.13443005;0.00004015;10;0.00034199;0.00044981;0.00004889;10;10
copy;6;0.00007682;0.02572109;0.00000768;10;0.00005875;0.00012218;0.00003031;10;10
start;6;0.00016343;0.05471807;0.00000817;20;0.00010005;0.00020862;0.00005113;20;20
while loop;5;0.00164557;0.55094064;0.00016456;10;0.00100020;0.00221324;0.00059747;10;10
copy;6;0.00021014;0.07035707;0.00000700;30;0.00016727;0.00032722;0.00007814;30;30
shuffle;6;0.00015713;0.05260906;0.00000786;20;0.00012124;0.00025563;0.00006570;20;20
start;6;0.00014351;0.04804620;0.00001435;10;0.00012981;0.00017997;0.00002433;10;10
copy rhs;2;0.00026740;0.08952581;0.00001337;20;0.00023690;0.00035253;0.00005682;20;20
domagic;2;0.00006173;0.02066891;0.00000617;10;0.00005327;0.00008348;0.00001454;10;10
fft;2;0.00053070;0.17768077;0.00000885;60;0.00043663;0.00077856;0.00016551;60;60
